drug_index,canonical_smiles,mcf7_sig_id,mcf7_pert_dose,mcf7_max_dose_averaged_sig_id,view_tx_mcf7,npc_sig_id,npc_pert_dose,npc_max_dose_averaged_sig_id,view_tx_npc,hela_sig_id,hela_pert_dose,hela_max_dose_averaged_sig_id,view_tx_hela,hec108_sig_id,hec108_pert_dose,hec108_max_dose_averaged_sig_id,view_tx_hec108,thp1_sig_id,thp1_pert_dose,thp1_max_dose_averaged_sig_id,view_tx_thp1,ha1e_sig_id,ha1e_pert_dose,ha1e_max_dose_averaged_sig_id,view_tx_ha1e,ht29_sig_id,ht29_pert_dose,ht29_max_dose_averaged_sig_id,view_tx_ht29,hepg2_sig_id,hepg2_pert_dose,hepg2_max_dose_averaged_sig_id,view_tx_hepg2,a549_sig_id,a549_pert_dose,a549_max_dose_averaged_sig_id,view_tx_a549,hcc515_sig_id,hcc515_pert_dose,hcc515_max_dose_averaged_sig_id,view_tx_hcc515,yapc_sig_id,yapc_pert_dose,yapc_max_dose_averaged_sig_id,view_tx_yapc,pc3_sig_id,pc3_pert_dose,pc3_max_dose_averaged_sig_id,view_tx_pc3,vcap_sig_id,vcap_pert_dose,vcap_max_dose_averaged_sig_id,view_tx_vcap,a375_sig_id,a375_pert_dose,a375_max_dose_averaged_sig_id,view_tx_a375,asc_sig_id,asc_pert_dose,asc_max_dose_averaged_sig_id,view_tx_asc,huvec_sig_id,huvec_pert_dose,huvec_max_dose_averaged_sig_id,view_tx_huvec,pert_id,cmap_name,inchi_key,cv_dose,cv_moa,cv_sig_id,cv_target,disease.area,indication,phase,view_cv,node_id,node_name,primekg_ddi,view_kg,tx_target,tx_moa,drugbank_ddi,twosides_ddi,onsides_ddi
18176,C/C=C/c1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@H](CN(C)C(=O)Nc1ccc(F)cc1)O2,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS004_VCAP_24H:BRD-K40630529-001-01-1:4.89'],4.89,C/C=C/c1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@H](CN(C)C(=O)Nc1ccc(F)cc1)O2_VCAP_4.89,1,,,,0,,,,0,,,,0,{'BRD-K40630529'},{'BRD-K40630529'},{'DRXNQUOVPOKVMH-VIOADAESSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18177,C/C=C/c1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@H](CN(C)Cc1cccc(C(=O)O)c1)O2,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS003_VCAP_24H:BRD-K14990409-001-01-6:5.1'],5.1,C/C=C/c1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@H](CN(C)Cc1cccc(C(=O)O)c1)O2_VCAP_5.1,1,,,,0,,,,0,,,,0,{'BRD-K14990409'},{'BRD-K14990409'},{'FNIHZEFWPVWWQI-BULGAWEHSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18178,C/C=C/c1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@H](CN(C)S(=O)(=O)c1cn(C)cn1)O2,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS003_VCAP_24H:BRD-K55522699-001-01-6:5.04'],5.04,C/C=C/c1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@H](CN(C)S(=O)(=O)c1cn(C)cn1)O2_VCAP_5.04,1,,,,0,,,,0,,,,0,{'BRD-K55522699'},{'BRD-K55522699'},{'KGPKEHLIXQTDQP-GAFRDZLWSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18179,C/C=C/c1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@@H](CN(C)C(=O)C1CCOCC1)O2,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS005_VCAP_24H:BRD-K37959950-001-01-7:5.03'],5.03,C/C=C/c1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@@H](CN(C)C(=O)C1CCOCC1)O2_VCAP_5.03,1,,,,0,,,,0,,,,0,{'BRD-K37959950'},{'BRD-K37959950'},{'WESXQGCLCDUYEJ-SIWTXCHWSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18180,C/C=C/c1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@@H](CN(C)C(=O)Nc1ccc(F)cc1)O2,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS004_VCAP_24H:BRD-K22576413-001-01-7:5.01'],5.01,C/C=C/c1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@@H](CN(C)C(=O)Nc1ccc(F)cc1)O2_VCAP_5.01,1,,,,0,,,,0,,,,0,{'BRD-K22576413'},{'BRD-K22576413'},{'DRXNQUOVPOKVMH-IMDOJKNISA-N'},,,,,,,,0,,,0,0,,,0,0,0
18181,C/C=C/c1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)C(=O)Nc1ccc(F)cc1)O2,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS004_VCAP_24H:BRD-K40567080-001-01-6:5.02'],5.02,C/C=C/c1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)C(=O)Nc1ccc(F)cc1)O2_VCAP_5.02,1,,,,0,,,,0,,,,0,{'BRD-K40567080'},{'BRD-K40567080'},{'DRXNQUOVPOKVMH-FVVLMORVSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18182,C/C=C/c1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)S(=O)(=O)c1cn(C)cn1)O2,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS003_VCAP_24H:BRD-K19724753-001-01-6:4.99'],4.99,C/C=C/c1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)S(=O)(=O)c1cn(C)cn1)O2_VCAP_4.99,1,,,,0,,,,0,,,,0,{'BRD-K19724753'},{'BRD-K19724753'},{'KGPKEHLIXQTDQP-MSARHIAJSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18183,C=C(C(=O)O[C@H]1CC(C)=CCCC(CO)=C[C@H]2OC(=O)C(=C)[C@H]12)C(O)CO,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['ERG004_VCAP_24H:BRD-A35769934:30'],30.0,C=C(C(=O)O[C@H]1CC(C)=CCCC(CO)=C[C@H]2OC(=O)C(=C)[C@H]12)C(O)CO_VCAP_30.0,1,,,,0,,,,0,,,,0,{'BRD-A35769934'},{'BRD-A35769934'},{'ZTDFZLVUIVPZDU-VANIYDICSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18184,C=C1C2=C(C(=O)N1OC)[C@H](O)[C@](C)(O)[C@H](CCCCC)O2,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,"['ERG003_VCAP_24H:BRD-K85565420:30', 'ERG004_VCAP_24H:BRD-K85565420:30']",30.0,C=C1C2=C(C(=O)N1OC)[C@H](O)[C@](C)(O)[C@H](CCCCC)O2_VCAP_30.0,1,,,,0,,,,0,,,,0,{'BRD-K85565420'},{'BRD-K85565420'},{'PQXBZFLVJGBOAD-VZJVUDMVSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18185,C=CCNC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(OCCO)cc2)[C@]12C(=O)Nc1ccc(C#Cc3ccc(OC)cc3)cc12,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['ERG003_VCAP_24H:BRD-K55139645-001-01-4:30'],30.0,C=CCNC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(OCCO)cc2)[C@]12C(=O)Nc1ccc(C#Cc3ccc(OC)cc3)cc12_VCAP_30.0,1,,,,0,,,,0,,,,0,{'BRD-K55139645'},{'BRD-K55139645'},{'GQTSDHBBWOAFCN-LXWWIJTGSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18186,C=C[C@](C)(CC[C@@]1(C)[C@H](C)C[C@H](O[C@@H]2O[C@@H](C)[C@H](O[C@@H]3O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)[C@@]2(C)C(C)=CCC[C@H]12)O[C@@H]1O[C@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H]1O,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['ERG003_VCAP_24H:BRD-K16297709-001-01-1:30'],30.0,C=C[C@](C)(CC[C@@]1(C)[C@H](C)C[C@H](O[C@@H]2O[C@@H](C)[C@H](O[C@@H]3O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)[C@@]2(C)C(C)=CCC[C@H]12)O[C@@H]1O[C@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H]1O_VCAP_30.0,1,,,,0,,,,0,,,,0,{'BRD-K16297709'},{'BRD-K16297709'},{'YGAXNRUXTMXSJA-LDGQGHTNSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18187,CC(=O)N(C)C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N([C@@H](C)CO)C[C@H]1C,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS012_VCAP_24H:BRD-K40483165-001-01-4:4.88'],4.88,CC(=O)N(C)C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N([C@@H](C)CO)C[C@H]1C_VCAP_4.88,1,,,,0,,,,0,,,,0,{'BRD-K40483165'},{'BRD-K40483165'},{'PBZGESVUNIXUSB-YTZAWJCFSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18188,CC(=O)N(C)C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N([C@H](C)CO)C[C@H]1C,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS012_VCAP_24H:BRD-K25878320-001-01-6:4.96'],4.96,CC(=O)N(C)C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N([C@H](C)CO)C[C@H]1C_VCAP_4.96,1,,,,0,,,,0,,,,0,{'BRD-K25878320'},{'BRD-K25878320'},{'PBZGESVUNIXUSB-GGUMNFRJSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18189,CC(=O)N(C)C[C@@H]1Oc2cc(C#Cc3ccc(F)cc3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@@H]1C,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS005_VCAP_24H:BRD-K73911580-001-01-1:5.04'],5.04,CC(=O)N(C)C[C@@H]1Oc2cc(C#Cc3ccc(F)cc3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@@H]1C_VCAP_5.04,1,,,,0,,,,0,,,,0,{'BRD-K73911580'},{'BRD-K73911580'},{'AHLJWBISIVXZIU-XFAGBWLFSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18190,CC(=O)N(C)C[C@@H]1Oc2cc(C#Cc3ccc(F)cc3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@H]1C,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS005_VCAP_24H:BRD-K38588505-001-01-3:5.05'],5.05,CC(=O)N(C)C[C@@H]1Oc2cc(C#Cc3ccc(F)cc3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@H]1C_VCAP_5.05,1,,,,0,,,,0,,,,0,{'BRD-K38588505'},{'BRD-K38588505'},{'AHLJWBISIVXZIU-YTZAWJCFSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18191,CC(=O)N(C)C[C@@H]1Oc2cc(C#Cc3ccc(F)cc3)ccc2S(=O)(=O)N([C@H](C)CO)C[C@@H]1C,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS005_VCAP_24H:BRD-K16948767-001-01-8:5.02'],5.02,CC(=O)N(C)C[C@@H]1Oc2cc(C#Cc3ccc(F)cc3)ccc2S(=O)(=O)N([C@H](C)CO)C[C@@H]1C_VCAP_5.02,1,,,,0,,,,0,,,,0,{'BRD-K16948767'},{'BRD-K16948767'},{'AHLJWBISIVXZIU-RHGYRFJNSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18192,CC(=O)N(C)C[C@@H]1Oc2cc(C#Cc3ccc(F)cc3)ccc2S(=O)(=O)N([C@H](C)CO)C[C@H]1C,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS005_VCAP_24H:BRD-K07489121-001-01-5:5.01'],5.01,CC(=O)N(C)C[C@@H]1Oc2cc(C#Cc3ccc(F)cc3)ccc2S(=O)(=O)N([C@H](C)CO)C[C@H]1C_VCAP_5.01,1,,,,0,,,,0,,,,0,{'BRD-K07489121'},{'BRD-K07489121'},{'AHLJWBISIVXZIU-GGUMNFRJSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18193,CC(=O)N(C)C[C@H]1Oc2cc(C#Cc3ccc(F)cc3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@@H]1C,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS005_VCAP_24H:BRD-K99808647-001-01-0:5.03'],5.03,CC(=O)N(C)C[C@H]1Oc2cc(C#Cc3ccc(F)cc3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@@H]1C_VCAP_5.03,1,,,,0,,,,0,,,,0,{'BRD-K99808647'},{'BRD-K99808647'},{'AHLJWBISIVXZIU-LLJLJFOGSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18194,CC(=O)N(C)C[C@H]1Oc2cc(C#Cc3ccc(F)cc3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@H]1C,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS005_VCAP_24H:BRD-K78832647-001-01-5:5.04'],5.04,CC(=O)N(C)C[C@H]1Oc2cc(C#Cc3ccc(F)cc3)ccc2S(=O)(=O)N([C@@H](C)CO)C[C@H]1C_VCAP_5.04,1,,,,0,,,,0,,,,0,{'BRD-K78832647'},{'BRD-K78832647'},{'AHLJWBISIVXZIU-NXMSCROESA-N'},,,,,,,,0,,,0,0,,,0,0,0
18195,CC(=O)N(C)C[C@H]1Oc2cc(C#Cc3ccc(F)cc3)ccc2S(=O)(=O)N([C@H](C)CO)C[C@@H]1C,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS005_VCAP_24H:BRD-K69429207-001-01-3:5.05'],5.05,CC(=O)N(C)C[C@H]1Oc2cc(C#Cc3ccc(F)cc3)ccc2S(=O)(=O)N([C@H](C)CO)C[C@@H]1C_VCAP_5.05,1,,,,0,,,,0,,,,0,{'BRD-K69429207'},{'BRD-K69429207'},{'AHLJWBISIVXZIU-HOOSLVGPSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18196,CC(=O)N1[C@@H]2c3cccc(=O)n3C[C@@H]2[C@@H](CO)[C@@H]1C(=O)NCc1ccccc1F,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS027_VCAP_24H:BRD-K75094920-001-01-3:4.99'],4.99,CC(=O)N1[C@@H]2c3cccc(=O)n3C[C@@H]2[C@@H](CO)[C@@H]1C(=O)NCc1ccccc1F_VCAP_4.99,1,,,,0,,,,0,,,,0,{'BRD-K75094920'},{'BRD-K75094920'},{'JQQHJAYFWCMULB-XWYPRVOQSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18197,CC(=O)N1[C@H](C(=O)NCc2ccccc2F)[C@@H](CO)[C@@H]2Cn3c(cccc3=O)[C@@H]21,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS027_VCAP_24H:BRD-K02315839-001-01-0:4.96'],4.96,CC(=O)N1[C@H](C(=O)NCc2ccccc2F)[C@@H](CO)[C@@H]2Cn3c(cccc3=O)[C@@H]21_VCAP_4.96,1,,,,0,,,,0,,,,0,{'BRD-K02315839'},{'BRD-K02315839'},{'JQQHJAYFWCMULB-QPAVJXABSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18198,CC(=O)Nc1ccc(/N=C/c2ccc(C)cc2)cc1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,"['ERG003_VCAP_24H:BRD-K33936059:30', 'ERG004_VCAP_24H:BRD-K33936059:30']",30.0,CC(=O)Nc1ccc(/N=C/c2ccc(C)cc2)cc1_VCAP_30.0,1,,,,0,,,,0,,,,0,{'BRD-K33936059'},{'BRD-K33936059'},{'REUODRDBLQASAI-GZTJUZNOSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18199,CC(C)(C)[S@@](=O)N1Cc2cc(C(=O)NCCN3CCCCC3)nc(-c3cccc(-c4ccc(C#N)cc4)c3)c2[C@H]1CCO,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['ERG011_VCAP_24H:BRD-K37299375-001-01-5:10.551'],10.551,CC(C)(C)[S@@](=O)N1Cc2cc(C(=O)NCCN3CCCCC3)nc(-c3cccc(-c4ccc(C#N)cc4)c3)c2[C@H]1CCO_VCAP_10.551,1,,,,0,,,,0,,,,0,{'BRD-K37299375'},{'BRD-K37299375'},{'TZEAMANOEIDNTF-QHKNHCAJSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18200,CC(C)(C)[S@@](=O)N1Cc2cc(C(=O)NCCN3CCCCC3)nc(-c3cccc(-c4cccc(C#N)c4)c3)c2[C@H]1CCO,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['ERG010_VCAP_24H:BRD-K55896440-001-01-6:9.811'],9.811,CC(C)(C)[S@@](=O)N1Cc2cc(C(=O)NCCN3CCCCC3)nc(-c3cccc(-c4cccc(C#N)c4)c3)c2[C@H]1CCO_VCAP_9.811,1,,,,0,,,,0,,,,0,{'BRD-K55896440'},{'BRD-K55896440'},{'APUVMPYXYOEPCI-QHKNHCAJSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18201,CC(C)(C)[S@@](=O)N1Cc2cc(C(=O)NCc3ccc4c(c3)OCO4)nc(-c3cccc(-c4ccncc4)c3)c2[C@H]1CCO,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['ERG010_VCAP_24H:BRD-K63809549-001-01-9:9.403'],9.403,CC(C)(C)[S@@](=O)N1Cc2cc(C(=O)NCc3ccc4c(c3)OCO4)nc(-c3cccc(-c4ccncc4)c3)c2[C@H]1CCO_VCAP_9.403,1,,,,0,,,,0,,,,0,{'BRD-K63809549'},{'BRD-K63809549'},{'OLAATLBQFXJPIK-ACXULAKISA-N'},,,,,,,,0,,,0,0,,,0,0,0
18202,CC(C)(C)[S@@](=O)N1Cc2cc(C(=O)NCc3ccncc3)nc(-c3cccc(-c4cccc(C#N)c4)c3)c2[C@H]1CCO,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['ERG010_VCAP_24H:BRD-K76439996-001-01-8:10.799'],10.799,CC(C)(C)[S@@](=O)N1Cc2cc(C(=O)NCc3ccncc3)nc(-c3cccc(-c4cccc(C#N)c4)c3)c2[C@H]1CCO_VCAP_10.799,1,,,,0,,,,0,,,,0,{'BRD-K76439996'},{'BRD-K76439996'},{'AXJWSZCRWHPALT-LIIBOVGXSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18203,CC(C)(C)[S@@](=O)N1Cc2cc(C(=O)N[C@H]3CCN(Cc4ccccc4)C3)nc(-c3cccc(-c4cccnc4)c3)c2[C@H]1CCO,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['ERG010_VCAP_24H:BRD-K61431779-001-01-5:10.141'],10.141,CC(C)(C)[S@@](=O)N1Cc2cc(C(=O)N[C@H]3CCN(Cc4ccccc4)C3)nc(-c3cccc(-c4cccnc4)c3)c2[C@H]1CCO_VCAP_10.141,1,,,,0,,,,0,,,,0,{'BRD-K61431779'},{'BRD-K61431779'},{'OXCAKDYULKMTMJ-MSSXPUBGSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18204,CC(C)(C)[S@](=O)N1Cc2cc(C(=O)N3CCc4ccccc4C3)nc(-c3cccc(-c4cccnc4)c3)c2[C@@H]1CCO,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['ERG016_VCAP_24H:BRD-K51041684:10.23'],10.23,CC(C)(C)[S@](=O)N1Cc2cc(C(=O)N3CCc4ccccc4C3)nc(-c3cccc(-c4cccnc4)c3)c2[C@@H]1CCO_VCAP_10.23,1,,,,0,,,,0,,,,0,{'BRD-K51041684'},{'BRD-K51041684'},{'MWNPJFSJRUIJTE-MIKJVJEASA-N'},,,,,,,,0,,,0,0,,,0,0,0
18205,CC(C)(O)C#Cc1cccc(-c2nc(C(=O)N[C@@H]3CCN(Cc4ccccc4)C3)cc3c2[C@H](CCO)N(S(=O)C(C)(C)C)C3)c1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['ERG017_VCAP_24H:BRD-K96903816:10.04'],10.04,CC(C)(O)C#Cc1cccc(-c2nc(C(=O)N[C@@H]3CCN(Cc4ccccc4)C3)cc3c2[C@H](CCO)N(S(=O)C(C)(C)C)C3)c1_VCAP_10.04,1,,,,0,,,,0,,,,0,{'BRD-K96903816'},{'BRD-K96903816'},{'SKERTIUSAUMDEU-RUOSAMTMSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18206,CC(C)(O)CCc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c2c1O[C@H](c1ccc(O)cc1)[C@@H](O)C2=O,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,"['ERG003_VCAP_24H:BRD-K28925416:30', 'ERG004_VCAP_24H:BRD-K28925416:30']",30.0,CC(C)(O)CCc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c2c1O[C@H](c1ccc(O)cc1)[C@@H](O)C2=O_VCAP_30.0,1,,,,0,,,,0,,,,0,{'BRD-K28925416'},{'BRD-K28925416'},{'PYRMSXHBNVIHET-ATCVCTPCSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18207,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)CC(c1ccc(O)cc1)O2,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,"['ERG003_VCAP_24H:BRD-A15501135:30', 'ERG004_VCAP_24H:BRD-A15501135:30']",30.0,CC(C)=CCc1c(O)c(CC=C(C)C)c2c(c1O)C(=O)CC(c1ccc(O)cc1)O2_VCAP_30.0,1,,,,0,,,,0,,,,0,{'BRD-A15501135'},{'BRD-A15501135'},{'HCNLDGTUMBOHKT-UHFFFAOYSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18208,CC(C)=CCc1c(O[C@@H]2O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,"['ERG003_VCAP_24H:BRD-K63697730:30', 'ERG004_VCAP_24H:BRD-K63697730:30']",30.0,CC(C)=CCc1c(O[C@@H]2O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O_VCAP_30.0,1,,,,0,,,,0,,,,0,{'BRD-K63697730'},{'BRD-K63697730'},{'BBHILODFYYTXCM-YHTNOUMASA-N'},,,,,,,,0,,,0,0,,,0,0,0
18209,CC(C)C#Cc1ccc([C@@H]2[C@@H](C#N)N(C(=O)c3cccc(F)c3)[C@H]2CO)cc1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS022_VCAP_24H:BRD-K69936629-001-01-7:5.16'],5.16,CC(C)C#Cc1ccc([C@@H]2[C@@H](C#N)N(C(=O)c3cccc(F)c3)[C@H]2CO)cc1_VCAP_5.16,1,,,,0,,,,0,,,,0,{'BRD-K69936629'},{'BRD-K69936629'},{'DGEMMPDKDCWCNC-BHIFYINESA-N'},,,,,,,,0,,,0,0,,,0,0,0
18210,CC(C)C#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)c1ccncc1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS005_VCAP_24H:BRD-K07852185-001-01-7:5.03'],5.03,CC(C)C#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)c1ccncc1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O_VCAP_5.03,1,,,,0,,,,0,,,,0,{'BRD-K07852185'},{'BRD-K07852185'},{'YTUJKVHLLCOJEP-SKPFHBQLSA-N'},,,,,,,,0,,,0,0,,,0,0,0
18211,CC(C)C#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)c1ccncc1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,['DOS005_VCAP_24H:BRD-K12438144-001-01-8:4.97'],4.97,CC(C)C#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)c1ccncc1)[C@H](C)CN([C@@H](C)CO)S2(=O)=O_VCAP_4.97,1,,,,0,,,,0,,,,0,{'BRD-K12438144'},{'BRD-K12438144'},{'YTUJKVHLLCOJEP-NMMYMHLASA-N'},,,,,,,,0,,,0,0,,,0,0,0
